Participant: ec
11 26 18 15:13:10
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Fire hydrant 2.jpg	KKK rally 1.jpg	Heart 1.jpg	Lake 15.jpg	1	4	1	30	3.319078e-01
Lake 9.jpg	Cliff diver 1.jpg	Lake 12.jpg	Injury 4.jpg	1	2	3	32	2.832194e+00
Alcohol 5.jpg	Heart 1.jpg	Plane crash 3.jpg	Fence 4.jpg	1	5	1	30	4.523047e-01
Lake 14.jpg	Spider 2.jpg	Beach 2.jpg	Nature 1.jpg	1	3	5	34	9.505065e-03
Nature 1.jpg	Bar 2.jpg	Fire hydrant 2.jpg	Dirt 5.jpg	1	4	4	33	2.497147e+00
Lake 9.jpg	Spider 2.jpg	Nature 1.jpg	Wedding 12.jpg	1	5	2	31	1.845612e+00
Severed finger 1.jpg	Bored pose 1.jpg	Feces 1.jpg	Injury 1.jpg	1	2	1	30	2.804822e-01
Beach 2.jpg	Fence 2.jpg	Bar 2.jpg	Goat 2.jpg	1	3	5	34	2.557695e+00
Cat 10.jpg	Sunset 3.jpg	Nature 1.jpg	Bored pose 1.jpg	1	3	7	36	1.669522e+00
Lake 12.jpg	Dog 19.jpg	Lake 9.jpg	Wedding 12.jpg	1	2	6	35	4.389836e-01
Office supplies 1.jpg	Dog 13.jpg	Spider 2.jpg	Street 4.jpg	1	1	2	31	5.246451e-01
Dog 13.jpg	Feces 2.jpg	Severed finger 1.jpg	Dog 19.jpg	2	3	2	31	7.209539e-01
Fence 2.jpg	Plane crash 3.jpg	Heart 1.jpg	Cotton swabs 2.jpg	2	4	1	30	1.190395e+00
Goat 2.jpg	Street 4.jpg	Lake 12.jpg	Alcohol 5.jpg	2	4	4	33	4.295678e-01
Alcohol 5.jpg	Cliff diver 1.jpg	Fence 4.jpg	Dead bodies 1.jpg	2	3	4	33	9.880002e-01
Feces 1.jpg	Cliff diver 1.jpg	Goat 2.jpg	Cotton swabs 2.jpg	2	4	1	30	3.655480e-02
Gazing 7.jpg	Injury 4.jpg	Lake 9.jpg	Sunset 4.jpg	2	1	1	30	9.906050e-01
Cotton swabs 2.jpg	Goat 2.jpg	Plane crash 3.jpg	Dirt 5.jpg	2	2	1	30	5.419328e-01
Tumor 1.jpg	Street 4.jpg	Injury 4.jpg	Fire hydrant 2.jpg	2	5	1	30	7.797026e-01
