Participant: sjl
02 14 20 10:33:27
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Alcohol 5.jpg	Goat 2.jpg	Spider 2.jpg	Gazing 7.jpg	2	3	5	34	1.167459e+00
Office supplies 1.jpg	Spider 2.jpg	Injury 1.jpg	Cotton swabs 2.jpg	2	3	5	34	6.882417e-01
Spider 2.jpg	Beach 2.jpg	Lake 9.jpg	Heart 1.jpg	2	1	2	31	1.837551e-01
Lake 9.jpg	Feces 2.jpg	Wedding 12.jpg	Dog 19.jpg	2	1	5	34	2.449419e-01
Bar 2.jpg	Goat 2.jpg	Injury 4.jpg	Cotton swabs 2.jpg	2	5	5	34	3.380974e-01
Goat 2.jpg	Street 4.jpg	Feces 2.jpg	Dog 13.jpg	2	3	5	34	3.306568e-01
Lake 12.jpg	Wedding 12.jpg	Street 4.jpg	Heart 1.jpg	2	1	7	36	3.506910e-01
Sunset 4.jpg	Cliff diver 1.jpg	Tumor 1.jpg	Lake 12.jpg	2	2	8	37	3.506862e-01
Bar 2.jpg	Cliff diver 1.jpg	Dog 13.jpg	Lake 12.jpg	2	2	7	36	2.868061e-01
Lake 9.jpg	Feces 1.jpg	Cat 10.jpg	Severed finger 1.jpg	2	5	4	33	6.270433e-01
Cat 10.jpg	Sunset 3.jpg	Fence 4.jpg	Injury 4.jpg	2	4	7	36	3.840427e-01
Lake 15.jpg	Dirt 5.jpg	Fence 4.jpg	Sunset 4.jpg	2	5	5	34	2.834724e-01
Injury 1.jpg	Injury 4.jpg	Wedding 12.jpg	Sunset 4.jpg	2	1	2	31	1.500771e-01
Heart 1.jpg	KKK rally 1.jpg	Lake 15.jpg	Gazing 7.jpg	2	2	5	34	3.541742e-01
Lake 15.jpg	Cat 10.jpg	Cliff diver 1.jpg	KKK rally 1.jpg	2	3	7	36	2.845414e-01
Dog 13.jpg	Lake 9.jpg	Fence 2.jpg	Heart 1.jpg	2	4	7	36	1.306311e-01
Fence 2.jpg	Cotton swabs 2.jpg	Fire hydrant 2.jpg	Injury 1.jpg	2	4	5	34	2.060770e-01
Gazing 7.jpg	Sunset 4.jpg	Fence 4.jpg	Dog 13.jpg	2	3	5	34	1.922585e-01
Beach 2.jpg	Bar 2.jpg	Fence 4.jpg	Dog 19.jpg	2	4	8	37	2.400669e-02
Bored pose 1.jpg	Tumor 1.jpg	Beach 2.jpg	Dead bodies 1.jpg	2	5	5	34	2.505673e-01
Fence 4.jpg	Lake 15.jpg	Cliff diver 1.jpg	Office supplies 1.jpg	2	2	5	34	2.998565e-01
Nature 1.jpg	Wedding 12.jpg	Bored pose 1.jpg	Lake 14.jpg	2	4	7	36	1.772557e-01
Injury 4.jpg	Severed finger 1.jpg	Dog 13.jpg	Feces 2.jpg	2	4	1	30	1.583731e-01
Feces 1.jpg	Goat 2.jpg	Gazing 7.jpg	Bar 2.jpg	2	4	1	30	1.247708e-01
KKK rally 1.jpg	Gazing 7.jpg	Injury 1.jpg	Dirt 5.jpg	2	3	1	30	1.443954e-01
Feces 2.jpg	Dog 19.jpg	Fire hydrant 2.jpg	Cat 10.jpg	2	1	5	34	9.806766e-01
Cliff diver 1.jpg	Dog 13.jpg	Office supplies 1.jpg	Sunset 3.jpg	2	2	6	35	1.416572e-01
Plane crash 3.jpg	Fence 4.jpg	Beach 2.jpg	Lake 12.jpg	2	1	5	34	1.301966e+00
Dirt 5.jpg	Lake 12.jpg	Severed finger 1.jpg	Gazing 7.jpg	2	3	4	33	3.635994e-01
Cotton swabs 2.jpg	Fence 4.jpg	Dog 19.jpg	Feces 1.jpg	2	4	5	34	6.895288e-01
Sunset 3.jpg	Tumor 1.jpg	Lake 12.jpg	Goat 2.jpg	2	3	7	36	1.024085e+00
Office supplies 1.jpg	Lake 12.jpg	KKK rally 1.jpg	Plane crash 3.jpg	2	5	4	33	7.612321e-01
Fire hydrant 2.jpg	Dog 19.jpg	Alcohol 5.jpg	Feces 2.jpg	2	5	4	33	1.436255e-01
Bored pose 1.jpg	Injury 1.jpg	Lake 15.jpg	Sunset 4.jpg	2	2	5	34	2.172771e-01
Lake 14.jpg	Bored pose 1.jpg	Fence 4.jpg	Cotton swabs 2.jpg	2	1	7	36	3.706980e-01
Wedding 12.jpg	Tumor 1.jpg	Bar 2.jpg	Lake 9.jpg	2	1	7	36	1.851566e-01
Dog 19.jpg	Gazing 7.jpg	Wedding 12.jpg	Cliff diver 1.jpg	2	1	7	36	1.701264e+00
Street 4.jpg	Nature 1.jpg	Spider 2.jpg	Cliff diver 1.jpg	2	5	5	34	3.613376e-01
Fire hydrant 2.jpg	Injury 4.jpg	Gazing 7.jpg	Feces 2.jpg	2	3	5	34	6.673544e-01
Street 4.jpg	Bar 2.jpg	Tumor 1.jpg	Lake 12.jpg	2	2	6	35	6.212075e-01
Tumor 1.jpg	Lake 15.jpg	Feces 1.jpg	Sunset 4.jpg	2	2	1	30	2.992582e-01
Severed finger 1.jpg	Bored pose 1.jpg	Dirt 5.jpg	Cat 10.jpg	2	2	1	30	2.240346e-01
Gazing 7.jpg	Lake 14.jpg	Fence 2.jpg	Sunset 3.jpg	2	5	5	34	2.535824e-01
Dead bodies 1.jpg	Fence 2.jpg	Feces 2.jpg	KKK rally 1.jpg	2	4	5	34	7.076062e-01
Injury 1.jpg	Dog 13.jpg	Wedding 12.jpg	Heart 1.jpg	2	5	5	34	1.708498e-01
Bar 2.jpg	Goat 2.jpg	Injury 4.jpg	Cotton swabs 2.jpg	1	5	5	34	2.590848e-01
Injury 4.jpg	Severed finger 1.jpg	Dog 13.jpg	Feces 2.jpg	1	4	1	30	1.944211e+00
