Participant: MM
11 29 18 14:32:59
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Dead bodies 1.jpg	Office supplies 1.jpg	Fire hydrant 2.jpg	Dog 13.jpg	2	2	1	30	4.284711e-01
Cat 10.jpg	Goat 2.jpg	Street 4.jpg	Bored pose 1.jpg	2	5	6	35	7.899110e-01
Beach 2.jpg	Lake 14.jpg	Plane crash 3.jpg	Heart 1.jpg	2	1	9	38	1.567690e-01
Dirt 5.jpg	Feces 2.jpg	Injury 1.jpg	Sunset 4.jpg	2	4	6	35	5.345489e-01
Office supplies 1.jpg	Injury 1.jpg	Dead bodies 1.jpg	KKK rally 1.jpg	2	3	4	33	3.934829e-01
Fence 2.jpg	Bored pose 1.jpg	Alcohol 5.jpg	Severed finger 1.jpg	2	3	7	36	4.933355e-01
Fire hydrant 2.jpg	Sunset 3.jpg	Dirt 5.jpg	Feces 1.jpg	2	3	5	34	5.071619e-01
Sunset 4.jpg	Cat 10.jpg	Lake 14.jpg	Gazing 7.jpg	2	1	9	38	8.385420e-02
Nature 1.jpg	Goat 2.jpg	Lake 12.jpg	Gazing 7.jpg	2	4	8	37	3.838786e-01
Cliff diver 1.jpg	Sunset 4.jpg	Dog 13.jpg	Injury 1.jpg	2	1	8	37	1.526630e-01
Injury 4.jpg	Feces 2.jpg	Gazing 7.jpg	Injury 1.jpg	2	5	2	31	8.375221e-01
KKK rally 1.jpg	Spider 2.jpg	Fence 2.jpg	Feces 1.jpg	2	4	1	30	6.227649e-01
Fence 4.jpg	Fence 2.jpg	Injury 4.jpg	Street 4.jpg	2	2	4	33	1.497982e+00
Bar 2.jpg	Plane crash 3.jpg	Bored pose 1.jpg	Cat 10.jpg	2	4	4	33	2.179522e+00
Wedding 12.jpg	Plane crash 3.jpg	KKK rally 1.jpg	Cat 10.jpg	2	3	2	31	6.557986e-01
Tumor 1.jpg	Feces 2.jpg	Goat 2.jpg	Fire hydrant 2.jpg	2	2	1	30	9.103548e-02
Spider 2.jpg	Cat 10.jpg	Cliff diver 1.jpg	Lake 14.jpg	2	2	4	33	8.066131e-01
Feces 1.jpg	Spider 2.jpg	Heart 1.jpg	Cat 10.jpg	2	2	4	33	5.302231e-01
Bored pose 1.jpg	Fire hydrant 2.jpg	Beach 2.jpg	Office supplies 1.jpg	2	2	5	34	6.182644e-01
Street 4.jpg	Spider 2.jpg	Nature 1.jpg	Lake 9.jpg	2	2	7	36	5.958734e-01
Cliff diver 1.jpg	Sunset 4.jpg	Plane crash 3.jpg	Bar 2.jpg	2	5	8	37	5.782986e-01
Injury 1.jpg	Lake 15.jpg	Lake 12.jpg	Spider 2.jpg	2	1	1	30	1.644391e-01
Sunset 3.jpg	Sunset 4.jpg	Injury 1.jpg	Dog 13.jpg	2	3	9	38	2.065316e-01
Lake 15.jpg	Fire hydrant 2.jpg	Dog 13.jpg	Lake 9.jpg	2	1	9	38	3.715685e-02
Severed finger 1.jpg	Dead bodies 1.jpg	KKK rally 1.jpg	Fence 2.jpg	2	1	3	32	7.290815e-01
Gazing 7.jpg	Injury 4.jpg	Dead bodies 1.jpg	Lake 15.jpg	2	3	8	37	6.416305e-01
Cat 10.jpg	KKK rally 1.jpg	Gazing 7.jpg	Street 4.jpg	2	4	6	35	3.272594e-01
Feces 1.jpg	Cotton swabs 2.jpg	Lake 9.jpg	Dog 13.jpg	2	5	6	35	1.002691e+00
Cotton swabs 2.jpg	Plane crash 3.jpg	Nature 1.jpg	Heart 1.jpg	2	4	3	32	5.157598e-01
Feces 2.jpg	Lake 12.jpg	Severed finger 1.jpg	Alcohol 5.jpg	2	1	5	34	8.809852e-01
Plane crash 3.jpg	Sunset 4.jpg	Lake 14.jpg	Heart 1.jpg	2	4	5	34	6.525707e-01
Spider 2.jpg	Lake 14.jpg	Fence 2.jpg	Office supplies 1.jpg	2	5	4	33	6.776665e-01
Lake 9.jpg	Feces 2.jpg	Heart 1.jpg	Cat 10.jpg	2	3	9	38	3.341996e-01
Sunset 3.jpg	Fire hydrant 2.jpg	Beach 2.jpg	KKK rally 1.jpg	2	5	5	34	1.648529e+00
Severed finger 1.jpg	Wedding 12.jpg	Dirt 5.jpg	Lake 12.jpg	2	5	4	33	1.009537e+00
Lake 12.jpg	Street 4.jpg	Lake 15.jpg	Bar 2.jpg	2	1	9	38	3.697635e-02
Lake 14.jpg	Heart 1.jpg	Cotton swabs 2.jpg	Fence 4.jpg	2	3	9	38	1.794910e-01
Dog 13.jpg	Nature 1.jpg	Lake 9.jpg	Cotton swabs 2.jpg	2	3	9	38	2.197186e+00
Cotton swabs 2.jpg	Plane crash 3.jpg	Nature 1.jpg	Heart 1.jpg	1	4	3	32	1.444413e-01
Wedding 12.jpg	Plane crash 3.jpg	KKK rally 1.jpg	Cat 10.jpg	1	3	5	34	8.793223e-01
Alcohol 5.jpg	Tumor 1.jpg	Nature 1.jpg	Dead bodies 1.jpg	1	5	4	33	3.282497e-01
