Participant: NW
12 13 18 15:59:11
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Injury 4.jpg	Plane crash 3.jpg	Fire hydrant 2.jpg	Nature 1.jpg	1	1	1	30	3.697930e-01
Cliff diver 1.jpg	Lake 12.jpg	Injury 1.jpg	Lake 14.jpg	2	4	7	36	1.157055e+00
Dog 19.jpg	Plane crash 3.jpg	Bored pose 1.jpg	Cat 10.jpg	2	3	7	36	4.039897e-01
Office supplies 1.jpg	Fire hydrant 2.jpg	Street 4.jpg	Fence 4.jpg	2	5	4	33	8.568079e-01
Lake 12.jpg	Dog 19.jpg	Lake 9.jpg	Plane crash 3.jpg	2	3	7	36	4.038415e-01
Spider 2.jpg	Gazing 7.jpg	Bored pose 1.jpg	Injury 1.jpg	2	1	4	33	4.578550e-01
Dirt 5.jpg	Injury 4.jpg	Bar 2.jpg	Sunset 4.jpg	2	2	5	34	3.688235e-01
Nature 1.jpg	Heart 1.jpg	Tumor 1.jpg	Lake 15.jpg	2	5	3	32	4.585313e-01
Lake 15.jpg	Spider 2.jpg	Heart 1.jpg	Cat 10.jpg	2	3	9	38	5.457375e-01
Goat 2.jpg	Severed finger 1.jpg	Bar 2.jpg	Injury 1.jpg	2	1	6	35	6.385839e-01
Sunset 4.jpg	Gazing 7.jpg	KKK rally 1.jpg	Injury 4.jpg	2	1	9	38	2.364186e-01
Bored pose 1.jpg	Fence 2.jpg	Goat 2.jpg	Cotton swabs 2.jpg	2	5	4	33	9.874733e-01
Injury 4.jpg	Lake 14.jpg	Cliff diver 1.jpg	Dirt 5.jpg	2	5	2	31	5.507983e-01
Injury 1.jpg	Fire hydrant 2.jpg	Dog 19.jpg	Fence 4.jpg	2	3	1	30	1.425388e-01
Fence 2.jpg	Sunset 4.jpg	Lake 14.jpg	Heart 1.jpg	2	3	6	35	2.918181e-01
Fence 4.jpg	Lake 15.jpg	Cat 10.jpg	Cotton swabs 2.jpg	2	4	6	35	1.542314e+00
Alcohol 5.jpg	Dog 19.jpg	Injury 1.jpg	Wedding 12.jpg	2	3	8	37	1.623189e-01
Cat 10.jpg	Office supplies 1.jpg	Fire hydrant 2.jpg	Dog 13.jpg	2	1	7	36	2.927617e-01
KKK rally 1.jpg	Feces 1.jpg	Severed finger 1.jpg	Dirt 5.jpg	2	1	1	30	1.701613e-01
Fire hydrant 2.jpg	Dog 19.jpg	Beach 2.jpg	Sunset 4.jpg	2	4	5	34	8.111566e-01
Spider 2.jpg	Bar 2.jpg	Beach 2.jpg	Sunset 3.jpg	2	5	6	35	2.396720e+00
Bored pose 1.jpg	Cat 10.jpg	Lake 14.jpg	Gazing 7.jpg	2	4	7	36	1.959981e+00
Lake 9.jpg	Lake 14.jpg	Plane crash 3.jpg	Heart 1.jpg	2	2	8	37	5.408332e-01
Dog 19.jpg	Feces 2.jpg	Gazing 7.jpg	Lake 9.jpg	2	5	6	35	2.775903e+00
Feces 2.jpg	Lake 12.jpg	Street 4.jpg	Lake 14.jpg	2	2	4	33	4.121739e+00
