Participant: RO
02 13 20 15:33:20
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Injury 1.jpg	Tumor 1.jpg	Fence 2.jpg	Lake 14.jpg	1	3	1	30	8.319814e-02
Sunset 4.jpg	Fire hydrant 2.jpg	Injury 4.jpg	Lake 12.jpg	1	5	1	30	5.424555e-01
Dog 19.jpg	Dog 13.jpg	Bored pose 1.jpg	Plane crash 3.jpg	1	4	2	31	1.347763e+00
Nature 1.jpg	Wedding 12.jpg	Bar 2.jpg	Tumor 1.jpg	1	1	7	36	1.954831e-01
Office supplies 1.jpg	Bored pose 1.jpg	Fire hydrant 2.jpg	Bar 2.jpg	1	2	5	34	2.036937e-01
Dog 13.jpg	Goat 2.jpg	Sunset 3.jpg	Dog 19.jpg	1	4	9	38	2.835824e+00
Bar 2.jpg	Cotton swabs 2.jpg	Fence 4.jpg	Cliff diver 1.jpg	2	4	5	34	9.706460e-01
Lake 14.jpg	Lake 12.jpg	Spider 2.jpg	Alcohol 5.jpg	2	5	7	36	2.126102e+00
Office supplies 1.jpg	Lake 14.jpg	Plane crash 3.jpg	Gazing 7.jpg	2	4	3	32	9.137108e-01
Feces 1.jpg	Gazing 7.jpg	Spider 2.jpg	Nature 1.jpg	2	3	4	33	6.403334e-01
Feces 2.jpg	Lake 14.jpg	Beach 2.jpg	Lake 15.jpg	2	2	3	32	9.459627e-01
Street 4.jpg	Tumor 1.jpg	Lake 15.jpg	Office supplies 1.jpg	2	3	3	32	7.024669e-01
Tumor 1.jpg	Heart 1.jpg	Dead bodies 1.jpg	Cat 10.jpg	2	2	3	32	7.847981e-01
Lake 14.jpg	Fence 2.jpg	KKK rally 1.jpg	Nature 1.jpg	2	2	7	36	2.020142e-01
Lake 12.jpg	Lake 15.jpg	Goat 2.jpg	Street 4.jpg	2	1	8	37	3.014241e-01
Dog 19.jpg	Lake 9.jpg	Injury 1.jpg	Street 4.jpg	2	3	7	36	1.318264e+00
Bored pose 1.jpg	Lake 15.jpg	Nature 1.jpg	Alcohol 5.jpg	2	1	7	36	4.742376e-01
Gazing 7.jpg	Lake 15.jpg	Cat 10.jpg	Sunset 4.jpg	2	4	5	34	2.767099e-01
Fence 4.jpg	Beach 2.jpg	Heart 1.jpg	Lake 15.jpg	2	1	3	32	8.417677e-01
Severed finger 1.jpg	Bored pose 1.jpg	Cat 10.jpg	Bar 2.jpg	2	5	2	31	5.421141e-01
Fence 2.jpg	Dog 19.jpg	Bar 2.jpg	Cotton swabs 2.jpg	2	1	3	32	3.784491e-01
Alcohol 5.jpg	Tumor 1.jpg	Cotton swabs 2.jpg	Gazing 7.jpg	2	1	7	36	1.070013e+00
Office supplies 1.jpg	Cotton swabs 2.jpg	Gazing 7.jpg	Dog 19.jpg	2	5	5	34	3.828860e-01
Heart 1.jpg	Plane crash 3.jpg	Gazing 7.jpg	Bored pose 1.jpg	2	4	7	36	3.376448e+00
Heart 1.jpg	KKK rally 1.jpg	Sunset 4.jpg	Street 4.jpg	2	5	3	32	4.381806e-01
Severed finger 1.jpg	Dirt 5.jpg	Lake 15.jpg	Lake 14.jpg	2	3	3	32	3.961225e-01
Dead bodies 1.jpg	Injury 1.jpg	Feces 1.jpg	Cliff diver 1.jpg	2	5	2	31	4.316863e-01
Injury 4.jpg	Alcohol 5.jpg	KKK rally 1.jpg	Sunset 4.jpg	2	3	1	30	3.289019e-01
Dirt 5.jpg	Lake 14.jpg	Street 4.jpg	Nature 1.jpg	2	4	7	36	7.493927e-01
Dog 13.jpg	Office supplies 1.jpg	KKK rally 1.jpg	Lake 15.jpg	2	3	9	38	5.483721e-01
Spider 2.jpg	Bored pose 1.jpg	Dead bodies 1.jpg	Street 4.jpg	2	1	2	31	9.232431e-01
Sunset 4.jpg	Lake 12.jpg	Dirt 5.jpg	Lake 15.jpg	2	4	8	37	4.045837e-01
Goat 2.jpg	Alcohol 5.jpg	Office supplies 1.jpg	Dead bodies 1.jpg	2	4	4	33	1.709058e+00
Cliff diver 1.jpg	Gazing 7.jpg	Lake 12.jpg	Injury 1.jpg	2	3	2	31	9.336812e-01
Beach 2.jpg	Feces 2.jpg	Heart 1.jpg	Injury 1.jpg	2	3	2	31	2.842367e+00
Plane crash 3.jpg	Heart 1.jpg	Lake 12.jpg	Lake 14.jpg	2	2	9	38	1.576512e+00
Lake 9.jpg	Feces 2.jpg	Beach 2.jpg	Dog 13.jpg	2	5	4	33	4.930225e-01
Cat 10.jpg	Alcohol 5.jpg	Dog 19.jpg	Dead bodies 1.jpg	2	4	2	31	1.029959e+00
Lake 15.jpg	Fence 2.jpg	Lake 12.jpg	Alcohol 5.jpg	2	3	9	38	2.159776e-01
Injury 1.jpg	Beach 2.jpg	Dirt 5.jpg	KKK rally 1.jpg	2	1	2	31	3.418546e-01
Lake 9.jpg	Dog 13.jpg	Lake 12.jpg	Plane crash 3.jpg	2	1	2	31	2.959574e+00
Fire hydrant 2.jpg	Spider 2.jpg	Lake 14.jpg	Bored pose 1.jpg	2	4	5	34	5.153763e-01
Fire hydrant 2.jpg	Sunset 3.jpg	Tumor 1.jpg	Lake 15.jpg	2	5	2	31	8.660240e-01
Plane crash 3.jpg	Fence 2.jpg	Nature 1.jpg	Wedding 12.jpg	2	5	4	33	9.454701e-01
Cotton swabs 2.jpg	Sunset 3.jpg	Goat 2.jpg	Fire hydrant 2.jpg	2	2	4	33	1.174165e+00
Sunset 3.jpg	Cat 10.jpg	Dirt 5.jpg	Injury 1.jpg	2	1	2	31	3.053031e+00
KKK rally 1.jpg	Street 4.jpg	Heart 1.jpg	Goat 2.jpg	2	2	2	31	7.242686e-01
Fence 4.jpg	Dirt 5.jpg	Injury 4.jpg	Goat 2.jpg	2	5	2	31	3.707398e-02
Nature 1.jpg	Lake 14.jpg	Fence 4.jpg	Spider 2.jpg	2	2	3	32	7.712511e-02
Dead bodies 1.jpg	Dirt 5.jpg	Feces 1.jpg	Gazing 7.jpg	2	2	2	31	1.892479e-01
Wedding 12.jpg	Feces 1.jpg	Nature 1.jpg	Goat 2.jpg	2	2	7	36	5.864424e-01
Injury 4.jpg	Alcohol 5.jpg	KKK rally 1.jpg	Sunset 4.jpg	1	3	2	31	1.752623e+00
Sunset 3.jpg	Cat 10.jpg	Dirt 5.jpg	Injury 1.jpg	1	1	9	38	1.689244e-02
