Participant: LG
06 14 18 13:02:30
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Beach 2.jpg	Nature 1.jpg	Cat 10.jpg	Fire hydrant 2.jpg	1	5	4	33	1.930370e+00
Feces 2.jpg	Injury 4.jpg	Tumor 1.jpg	Spider 2.jpg	1	5	1	30	8.274713e-01
Sunset 3.jpg	KKK rally 1.jpg	Cat 10.jpg	Dog 19.jpg	1	2	2	31	1.890962e+00
Tumor 1.jpg	Cliff diver 1.jpg	Lake 12.jpg	Injury 4.jpg	1	1	2	31	5.433765e+00
Injury 1.jpg	Dog 19.jpg	Lake 9.jpg	Wedding 12.jpg	1	1	1	30	1.339945e+00
KKK rally 1.jpg	Injury 4.jpg	Dog 19.jpg	Lake 15.jpg	1	4	2	31	4.240295e+00
Lake 15.jpg	Street 4.jpg	Lake 12.jpg	Alcohol 5.jpg	1	2	5	34	6.113872e-01
Fire hydrant 2.jpg	Fence 2.jpg	Bar 2.jpg	Goat 2.jpg	1	4	3	32	1.619228e+00
Dog 13.jpg	Dead bodies 1.jpg	Cliff diver 1.jpg	KKK rally 1.jpg	1	5	1	30	2.702266e+00
Heart 1.jpg	Office supplies 1.jpg	Bored pose 1.jpg	Beach 2.jpg	1	4	2	31	2.311011e+00
Dog 19.jpg	Plane crash 3.jpg	Bored pose 1.jpg	Sunset 4.jpg	1	3	3	32	2.152256e+00
Injury 4.jpg	Feces 2.jpg	Severed finger 1.jpg	Dog 19.jpg	1	2	5	34	1.066738e+00
Alcohol 5.jpg	Injury 4.jpg	Lake 9.jpg	Sunset 4.jpg	1	1	3	32	1.173167e+00
Street 4.jpg	Injury 1.jpg	Spider 2.jpg	Dead bodies 1.jpg	1	1	1	30	6.364393e-01
Beach 2.jpg	Feces 2.jpg	Dead bodies 1.jpg	Cotton swabs 2.jpg	1	4	1	30	1.185602e+00
Dog 13.jpg	Spider 2.jpg	Beach 2.jpg	Nature 1.jpg	1	1	5	34	4.524064e-01
Bored pose 1.jpg	Fence 4.jpg	Feces 2.jpg	Wedding 12.jpg	2	3	2	31	2.089725e+00
Feces 2.jpg	Nature 1.jpg	Severed finger 1.jpg	Fence 4.jpg	2	3	3	32	2.559107e+00
Sunset 3.jpg	Sunset 4.jpg	Plane crash 3.jpg	Fence 2.jpg	2	5	5	34	1.245231e+00
Dog 13.jpg	Bar 2.jpg	Cotton swabs 2.jpg	Dead bodies 1.jpg	2	2	1	30	2.148983e+00
Sunset 4.jpg	Feces 2.jpg	Nature 1.jpg	Bar 2.jpg	2	4	3	32	1.506139e+00
Alcohol 5.jpg	Wedding 12.jpg	Office supplies 1.jpg	Goat 2.jpg	2	5	2	31	1.890190e+00
Gazing 7.jpg	Nature 1.jpg	Feces 1.jpg	Cat 10.jpg	2	1	1	30	1.136668e+00
Wedding 12.jpg	KKK rally 1.jpg	Injury 1.jpg	Fence 4.jpg	2	2	2	31	1.422661e+00
Fence 4.jpg	Dirt 5.jpg	Sunset 4.jpg	Fence 2.jpg	2	2	2	31	7.759292e-01
Nature 1.jpg	Injury 4.jpg	Injury 1.jpg	Lake 12.jpg	2	1	1	30	1.010731e+00
Dog 19.jpg	Lake 9.jpg	Dirt 5.jpg	Lake 12.jpg	2	1	3	32	5.247048e+00
Dead bodies 1.jpg	Bar 2.jpg	Wedding 12.jpg	Tumor 1.jpg	2	3	3	32	3.959900e+00
Tumor 1.jpg	Lake 14.jpg	Fence 4.jpg	Spider 2.jpg	2	5	1	30	1.608480e+00
Fence 2.jpg	Injury 1.jpg	Feces 1.jpg	Wedding 12.jpg	2	4	1	30	1.130477e+00
Bar 2.jpg	Sunset 3.jpg	Alcohol 5.jpg	Plane crash 3.jpg	2	1	2	31	5.155289e+00
Spider 2.jpg	Alcohol 5.jpg	Fire hydrant 2.jpg	Cliff diver 1.jpg	2	2	1	30	2.453562e+00
Feces 1.jpg	Tumor 1.jpg	Bar 2.jpg	Nature 1.jpg	2	3	1	30	2.368531e+00
Severed finger 1.jpg	Heart 1.jpg	Sunset 3.jpg	Dead bodies 1.jpg	2	4	5	34	1.690412e+00
Cat 10.jpg	Feces 2.jpg	Lake 14.jpg	Office supplies 1.jpg	2	3	3	32	2.449556e+00
Lake 9.jpg	Feces 2.jpg	Sunset 4.jpg	Lake 12.jpg	2	4	2	31	1.875650e+00
Office supplies 1.jpg	Lake 12.jpg	Lake 15.jpg	Feces 2.jpg	2	1	4	33	1.357792e+00
Plane crash 3.jpg	Severed finger 1.jpg	Cotton swabs 2.jpg	Dirt 5.jpg	2	3	1	30	1.188164e+00
Sunset 3.jpg	Goat 2.jpg	Lake 9.jpg	Fence 4.jpg	2	4	6	35	1.966444e+00
Heart 1.jpg	Injury 4.jpg	Spider 2.jpg	Nature 1.jpg	2	2	4	33	1.139215e+00
Bar 2.jpg	Dog 19.jpg	Bored pose 1.jpg	Dirt 5.jpg	2	5	3	32	2.185134e+00
Injury 4.jpg	KKK rally 1.jpg	Feces 1.jpg	Feces 2.jpg	2	5	2	31	2.175224e+00
Cotton swabs 2.jpg	Cat 10.jpg	Beach 2.jpg	Injury 1.jpg	2	5	1	30	1.700686e+00
Goat 2.jpg	Street 4.jpg	Plane crash 3.jpg	Injury 1.jpg	2	4	2	31	9.611409e-01
Fire hydrant 2.jpg	Sunset 3.jpg	Fence 4.jpg	Cat 10.jpg	2	1	3	32	2.082950e+00
Beach 2.jpg	Wedding 12.jpg	Feces 2.jpg	Dirt 5.jpg	2	2	1	30	7.998233e-01
Injury 4.jpg	Plane crash 3.jpg	Wedding 12.jpg	Beach 2.jpg	2	2	6	35	2.429802e+00
KKK rally 1.jpg	Dirt 5.jpg	Wedding 12.jpg	Plane crash 3.jpg	2	3	2	31	1.321521e+00
Lake 15.jpg	Office supplies 1.jpg	Spider 2.jpg	Sunset 4.jpg	2	1	2	31	7.295150e-01
